B01001_001E,B11001_001E,B19013_001E,B25077_001E,B25035_001E,B25041_001E,B25017_001E,NAME,GEO_ID,state,county,tract,block group
746,397,41305,265000,1988,730,730,"Block Group 3, Census Tract 9202, Polk County, North Carolina",1500000US371499202003,37,149,920200,3
1142,587,37292,218200,1980,676,676,"Block Group 1, Census Tract 9203.01, Polk County, North Carolina",1500000US371499203011,37,149,920301,1
1120,636,36579,284200,1972,777,777,"Block Group 1, Census Tract 9203.04, Polk County, North Carolina",1500000US371499203041,37,149,920304,1
1650,885,55234,222800,1971,1120,1120,"Block Group 2, Census Tract 9203.04, Polk County, North Carolina",1500000US371499203042,37,149,920304,2
2058,914,48571,241100,1968,1362,1362,"Block Group 1, Census Tract 9203.03, Polk County, North Carolina",1500000US371499203031,37,149,920303,1
1275,408,30263,59700,1992,499,499,"Block Group 4, Census Tract 311, Randolph County, North Carolina",1500000US371510311004,37,151,031100,4
1430,582,43771,94600,1972,617,617,"Block Group 3, Census Tract 311, Randolph County, North Carolina",1500000US371510311003,37,151,031100,3
1449,540,50288,75500,1991,647,647,"Block Group 1, Census Tract 311, Randolph County, North Carolina",1500000US371510311001,37,151,031100,1
1502,445,40352,59500,1992,489,489,"Block Group 5, Census Tract 311, Randolph County, North Carolina",1500000US371510311005,37,151,031100,5
1173,347,40182,-666666666,1984,380,380,"Block Group 2, Census Tract 311, Randolph County, North Carolina",1500000US371510311002,37,151,031100,2
1079,544,40598,133800,1981,544,544,"Block Group 3, Census Tract 306, Randolph County, North Carolina",1500000US371510306003,37,151,030600,3
3558,1165,52109,119900,1985,1215,1215,"Block Group 2, Census Tract 306, Randolph County, North Carolina",1500000US371510306002,37,151,030600,2
1696,785,41938,127300,1961,877,877,"Block Group 2, Census Tract 302.01, Randolph County, North Carolina",1500000US371510302012,37,151,030201,2
724,292,33621,139500,1964,292,292,"Block Group 1, Census Tract 302.01, Randolph County, North Carolina",1500000US371510302011,37,151,030201,1
988,439,38750,116000,1982,537,537,"Block Group 3, Census Tract 309, Randolph County, North Carolina",1500000US371510309003,37,151,030900,3
1872,684,45000,114300,1987,693,693,"Block Group 1, Census Tract 309, Randolph County, North Carolina",1500000US371510309001,37,151,030900,1
1027,340,48750,141000,1973,499,499,"Block Group 2, Census Tract 309, Randolph County, North Carolina",1500000US371510309002,37,151,030900,2
1370,494,31667,84000,1971,602,602,"Block Group 3, Census Tract 312, Randolph County, North Carolina",1500000US371510312003,37,151,031200,3
1473,640,43611,121800,1986,732,732,"Block Group 4, Census Tract 312, Randolph County, North Carolina",1500000US371510312004,37,151,031200,4
1155,560,37250,139700,1983,620,620,"Block Group 1, Census Tract 312, Randolph County, North Carolina",1500000US371510312001,37,151,031200,1
775,266,51707,150000,1978,434,434,"Block Group 2, Census Tract 312, Randolph County, North Carolina",1500000US371510312002,37,151,031200,2
1210,527,64583,150600,1963,588,588,"Block Group 2, Census Tract 305.02, Randolph County, North Carolina",1500000US371510305022,37,151,030502,2
768,372,44357,89300,1980,440,440,"Block Group 1, Census Tract 314, Randolph County, North Carolina",1500000US371510314001,37,151,031400,1
658,220,22065,95900,1955,274,274,"Block Group 3, Census Tract 305.02, Randolph County, North Carolina",1500000US371510305023,37,151,030502,3
2480,983,80474,253600,1985,1095,1095,"Block Group 1, Census Tract 305.02, Randolph County, North Carolina",1500000US371510305021,37,151,030502,1
1893,841,25740,107100,1966,982,982,"Block Group 2, Census Tract 314, Randolph County, North Carolina",1500000US371510314002,37,151,031400,2
2346,1010,42351,106900,1978,1076,1076,"Block Group 2, Census Tract 315.03, Randolph County, North Carolina",1500000US371510315032,37,151,031503,2
769,455,36350,97200,1988,490,490,"Block Group 1, Census Tract 315.03, Randolph County, North Carolina",1500000US371510315031,37,151,031503,1
2279,852,38667,113500,1978,887,887,"Block Group 2, Census Tract 301, Randolph County, North Carolina",1500000US371510301002,37,151,030100,2
1107,610,33013,89900,1986,693,693,"Block Group 3, Census Tract 301, Randolph County, North Carolina",1500000US371510301003,37,151,030100,3
2653,914,44194,122600,1979,1155,1155,"Block Group 1, Census Tract 308.01, Randolph County, North Carolina",1500000US371510308011,37,151,030801,1
1776,721,60960,119800,1986,761,761,"Block Group 3, Census Tract 308.01, Randolph County, North Carolina",1500000US371510308013,37,151,030801,3
902,352,54167,179900,1986,374,374,"Block Group 1, Census Tract 316.01, Randolph County, North Carolina",1500000US371510316011,37,151,031601,1
1879,752,57548,148200,1982,879,879,"Block Group 3, Census Tract 316.01, Randolph County, North Carolina",1500000US371510316013,37,151,031601,3
1377,517,44702,155100,1976,565,565,"Block Group 2, Census Tract 310, Randolph County, North Carolina",1500000US371510310002,37,151,031000,2
1466,657,52578,162500,1982,674,674,"Block Group 3, Census Tract 310, Randolph County, North Carolina",1500000US371510310003,37,151,031000,3
642,238,33910,-666666666,1983,238,238,"Block Group 1, Census Tract 315.01, Randolph County, North Carolina",1500000US371510315011,37,151,031501,1
2275,940,26386,113300,1978,1059,1059,"Block Group 2, Census Tract 303.01, Randolph County, North Carolina",1500000US371510303012,37,151,030301,2
933,392,43250,114100,1997,428,428,"Block Group 2, Census Tract 307, Randolph County, North Carolina",1500000US371510307002,37,151,030700,2
1794,652,55208,105100,1990,825,825,"Block Group 1, Census Tract 307, Randolph County, North Carolina",1500000US371510307001,37,151,030700,1
1920,788,45879,110100,1991,831,831,"Block Group 2, Census Tract 308.02, Randolph County, North Carolina",1500000US371510308022,37,151,030802,2
1667,651,44276,93500,1981,684,684,"Block Group 3, Census Tract 308.02, Randolph County, North Carolina",1500000US371510308023,37,151,030802,3
2387,836,30705,93300,1988,1025,1025,"Block Group 3, Census Tract 302.02, Randolph County, North Carolina",1500000US371510302023,37,151,030202,3
819,346,49519,97500,1960,417,417,"Block Group 2, Census Tract 302.02, Randolph County, North Carolina",1500000US371510302022,37,151,030202,2
916,513,38074,107800,1959,562,562,"Block Group 3, Census Tract 302.01, Randolph County, North Carolina",1500000US371510302013,37,151,030201,3
529,291,-666666666,81900,1978,369,369,"Block Group 1, Census Tract 304, Randolph County, North Carolina",1500000US371510304001,37,151,030400,1
1336,465,24297,108200,1975,593,593,"Block Group 4, Census Tract 310, Randolph County, North Carolina",1500000US371510310004,37,151,031000,4
1783,740,30875,77800,1985,803,803,"Block Group 2, Census Tract 313.05, Randolph County, North Carolina",1500000US371510313052,37,151,031305,2
2783,1011,59228,154500,1993,1209,1209,"Block Group 1, Census Tract 313.06, Randolph County, North Carolina",1500000US371510313061,37,151,031306,1
2340,901,66201,127000,1990,950,950,"Block Group 3, Census Tract 313.06, Randolph County, North Carolina",1500000US371510313063,37,151,031306,3
2166,872,61429,135800,1994,955,955,"Block Group 3, Census Tract 314, Randolph County, North Carolina",1500000US371510314003,37,151,031400,3
1446,639,54732,117100,1982,740,740,"Block Group 2, Census Tract 315.01, Randolph County, North Carolina",1500000US371510315012,37,151,031501,2
852,277,23854,73100,1990,298,298,"Block Group 3, Census Tract 315.01, Randolph County, North Carolina",1500000US371510315013,37,151,031501,3
631,265,55847,146700,1991,277,277,"Block Group 1, Census Tract 315.04, Randolph County, North Carolina",1500000US371510315041,37,151,031504,1
2419,944,78704,205100,2000,944,944,"Block Group 2, Census Tract 315.04, Randolph County, North Carolina",1500000US371510315042,37,151,031504,2
1013,354,60000,140200,1982,404,404,"Block Group 1, Census Tract 315.05, Randolph County, North Carolina",1500000US371510315051,37,151,031505,1
2132,684,64844,129400,1982,753,753,"Block Group 2, Census Tract 315.05, Randolph County, North Carolina",1500000US371510315052,37,151,031505,2
1575,554,23833,91800,1973,792,792,"Block Group 2, Census Tract 303.02, Randolph County, North Carolina",1500000US371510303022,37,151,030302,2
2091,763,37257,75100,1993,769,769,"Block Group 3, Census Tract 304, Randolph County, North Carolina",1500000US371510304003,37,151,030400,3
1940,813,37168,137000,1992,837,837,"Block Group 2, Census Tract 305.03, Randolph County, North Carolina",1500000US371510305032,37,151,030503,2
1098,477,47041,115300,1988,524,524,"Block Group 3, Census Tract 305.03, Randolph County, North Carolina",1500000US371510305033,37,151,030503,3
1263,484,69583,178200,1998,628,628,"Block Group 2, Census Tract 305.04, Randolph County, North Carolina",1500000US371510305042,37,151,030504,2
1259,461,41338,132300,1995,461,461,"Block Group 3, Census Tract 305.04, Randolph County, North Carolina",1500000US371510305043,37,151,030504,3
918,389,31715,140100,1993,418,418,"Block Group 3, Census Tract 313.04, Randolph County, North Carolina",1500000US371510313043,37,151,031304,3
2792,1061,54909,112000,1977,1081,1081,"Block Group 1, Census Tract 313.03, Randolph County, North Carolina",1500000US371510313031,37,151,031303,1
1670,650,58529,127200,1979,727,727,"Block Group 2, Census Tract 313.03, Randolph County, North Carolina",1500000US371510313032,37,151,031303,2
1934,805,42531,109300,1981,883,883,"Block Group 1, Census Tract 313.04, Randolph County, North Carolina",1500000US371510313041,37,151,031304,1
2022,882,55233,121600,1987,947,947,"Block Group 1, Census Tract 313.05, Randolph County, North Carolina",1500000US371510313051,37,151,031305,1
1152,334,51250,79300,1974,343,343,"Block Group 1, Census Tract 303.02, Randolph County, North Carolina",1500000US371510303021,37,151,030302,1
2820,1066,54464,144800,1986,1162,1162,"Block Group 1, Census Tract 306, Randolph County, North Carolina",1500000US371510306001,37,151,030600,1
1450,680,25658,140900,1975,784,784,"Block Group 1, Census Tract 301, Randolph County, North Carolina",1500000US371510301001,37,151,030100,1
1348,562,36855,104400,1975,610,610,"Block Group 1, Census Tract 316.02, Randolph County, North Carolina",1500000US371510316021,37,151,031602,1
2733,1019,51645,115000,1992,1059,1059,"Block Group 2, Census Tract 308.01, Randolph County, North Carolina",1500000US371510308012,37,151,030801,2
1172,541,29665,71800,1965,553,553,"Block Group 2, Census Tract 316.01, Randolph County, North Carolina",1500000US371510316012,37,151,031601,2
1469,605,31021,106400,1971,767,767,"Block Group 2, Census Tract 304, Randolph County, North Carolina",1500000US371510304002,37,151,030400,2
1370,557,59250,156100,1993,600,600,"Block Group 1, Census Tract 310, Randolph County, North Carolina",1500000US371510310001,37,151,031000,1
1542,528,45000,91400,1968,670,670,"Block Group 5, Census Tract 310, Randolph County, North Carolina",1500000US371510310005,37,151,031000,5
3484,1348,35102,88400,1991,1505,1505,"Block Group 1, Census Tract 303.01, Randolph County, North Carolina",1500000US371510303011,37,151,030301,1
3233,1238,40446,114700,1987,1326,1326,"Block Group 3, Census Tract 307, Randolph County, North Carolina",1500000US371510307003,37,151,030700,3
2766,1078,53824,167100,1990,1151,1151,"Block Group 1, Census Tract 308.02, Randolph County, North Carolina",1500000US371510308021,37,151,030802,1
1392,572,46094,133000,1977,630,630,"Block Group 1, Census Tract 302.02, Randolph County, North Carolina",1500000US371510302021,37,151,030202,1
699,257,51328,115900,1978,257,257,"Block Group 3, Census Tract 303.01, Randolph County, North Carolina",1500000US371510303013,37,151,030301,3
2585,1031,44858,116100,1993,1118,1118,"Block Group 1, Census Tract 305.03, Randolph County, North Carolina",1500000US371510305031,37,151,030503,1
2348,957,52620,112200,1991,1046,1046,"Block Group 1, Census Tract 305.04, Randolph County, North Carolina",1500000US371510305041,37,151,030504,1
1014,437,70990,130400,1992,437,437,"Block Group 4, Census Tract 305.04, Randolph County, North Carolina",1500000US371510305044,37,151,030504,4
2131,796,43466,120700,1988,866,866,"Block Group 2, Census Tract 313.04, Randolph County, North Carolina",1500000US371510313042,37,151,031304,2
1693,633,61131,182900,1994,738,738,"Block Group 2, Census Tract 313.06, Randolph County, North Carolina",1500000US371510313062,37,151,031306,2
3681,1247,40554,117100,1993,1291,1291,"Block Group 4, Census Tract 314, Randolph County, North Carolina",1500000US371510314004,37,151,031400,4
2906,1036,70481,160300,1998,1085,1085,"Block Group 4, Census Tract 315.01, Randolph County, North Carolina",1500000US371510315014,37,151,031501,4
1993,841,61853,126100,1981,841,841,"Block Group 3, Census Tract 315.04, Randolph County, North Carolina",1500000US371510315043,37,151,031504,3
523,226,34766,139300,1975,267,267,"Block Group 3, Census Tract 315.05, Randolph County, North Carolina",1500000US371510315053,37,151,031505,3
745,263,31696,96700,1970,312,312,"Block Group 2, Census Tract 9705, Richmond County, North Carolina",1500000US371539705002,37,153,970500,2
1438,584,30625,63200,1989,633,633,"Block Group 3, Census Tract 9711, Richmond County, North Carolina",1500000US371539711003,37,153,971100,3
1896,826,25608,69200,1984,881,881,"Block Group 1, Census Tract 9711, Richmond County, North Carolina",1500000US371539711001,37,153,971100,1
789,362,22333,105900,1962,487,487,"Block Group 3, Census Tract 9705, Richmond County, North Carolina",1500000US371539705003,37,153,970500,3
1185,520,36078,49200,1988,597,597,"Block Group 1, Census Tract 9709, Richmond County, North Carolina",1500000US371539709001,37,153,970900,1
1111,479,37013,94600,1981,496,496,"Block Group 3, Census Tract 9709, Richmond County, North Carolina",1500000US371539709003,37,153,970900,3
1334,579,42928,98900,1951,579,579,"Block Group 4, Census Tract 9709, Richmond County, North Carolina",1500000US371539709004,37,153,970900,4
1006,451,39306,63700,1979,492,492,"Block Group 5, Census Tract 9708, Richmond County, North Carolina",1500000US371539708005,37,153,970800,5
685,268,28043,57700,1974,294,294,"Block Group 1, Census Tract 9708, Richmond County, North Carolina",1500000US371539708001,37,153,970800,1
750,261,20156,91200,1960,261,261,"Block Group 2, Census Tract 9708, Richmond County, North Carolina",1500000US371539708002,37,153,970800,2
892,456,28689,77000,1977,577,577,"Block Group 3, Census Tract 9703, Richmond County, North Carolina",1500000US371539703003,37,153,970300,3
681,241,-666666666,51300,1985,324,324,"Block Group 5, Census Tract 9703, Richmond County, North Carolina",1500000US371539703005,37,153,970300,5
455,242,24583,60300,1972,280,280,"Block Group 2, Census Tract 9703, Richmond County, North Carolina",1500000US371539703002,37,153,970300,2
1406,613,43101,90300,1976,717,717,"Block Group 1, Census Tract 9703, Richmond County, North Carolina",1500000US371539703001,37,153,970300,1
661,242,74750,128300,1965,272,272,"Block Group 2, Census Tract 9704, Richmond County, North Carolina",1500000US371539704002,37,153,970400,2
1115,453,49735,99500,1966,540,540,"Block Group 4, Census Tract 9704, Richmond County, North Carolina",1500000US371539704004,37,153,970400,4
2396,735,62917,170800,1992,748,748,"Block Group 2, Census Tract 9701, Richmond County, North Carolina",1500000US371539701002,37,153,970100,2
493,191,47639,-666666666,1969,262,262,"Block Group 1, Census Tract 9701, Richmond County, North Carolina",1500000US371539701001,37,153,970100,1
863,294,30655,80600,1958,559,559,"Block Group 3, Census Tract 9710, Richmond County, North Carolina",1500000US371539710003,37,153,971000,3
1812,693,25553,62100,1978,854,854,"Block Group 2, Census Tract 9710, Richmond County, North Carolina",1500000US371539710002,37,153,971000,2
484,245,13728,91000,1961,245,245,"Block Group 2, Census Tract 9706, Richmond County, North Carolina",1500000US371539706002,37,153,970600,2
821,304,28438,-666666666,1959,398,398,"Block Group 4, Census Tract 9707, Richmond County, North Carolina",1500000US371539707004,37,153,970700,4
483,182,-666666666,71500,1954,208,208,"Block Group 3, Census Tract 9707, Richmond County, North Carolina",1500000US371539707003,37,153,970700,3
963,392,23372,52000,1961,448,448,"Block Group 2, Census Tract 9707, Richmond County, North Carolina",1500000US371539707002,37,153,970700,2
1476,710,42553,101200,1978,962,962,"Block Group 1, Census Tract 9702, Richmond County, North Carolina",1500000US371539702001,37,153,970200,1
1920,772,54138,76600,1986,843,843,"Block Group 3, Census Tract 9702, Richmond County, North Carolina",1500000US371539702003,37,153,970200,3
1460,378,27159,51200,1996,455,455,"Block Group 3, Census Tract 9701, Richmond County, North Carolina",1500000US371539701003,37,153,970100,3
1047,446,24000,55000,1984,542,542,"Block Group 2, Census Tract 9711, Richmond County, North Carolina",1500000US371539711002,37,153,971100,2
841,323,67679,177300,1965,323,323,"Block Group 1, Census Tract 9705, Richmond County, North Carolina",1500000US371539705001,37,153,970500,1
949,380,51563,116600,1963,451,451,"Block Group 2, Census Tract 9709, Richmond County, North Carolina",1500000US371539709002,37,153,970900,2
483,164,34831,75900,1976,180,180,"Block Group 5, Census Tract 9709, Richmond County, North Carolina",1500000US371539709005,37,153,970900,5
598,305,42131,76100,1970,326,326,"Block Group 3, Census Tract 9708, Richmond County, North Carolina",1500000US371539708003,37,153,970800,3
1873,847,46448,81000,1976,982,982,"Block Group 4, Census Tract 9708, Richmond County, North Carolina",1500000US371539708004,37,153,970800,4
696,344,42176,83600,1985,464,464,"Block Group 4, Census Tract 9703, Richmond County, North Carolina",1500000US371539703004,37,153,970300,4
1104,497,39063,88600,1972,526,526,"Block Group 3, Census Tract 9704, Richmond County, North Carolina",1500000US371539704003,37,153,970400,3
1708,638,63710,96700,1993,638,638,"Block Group 1, Census Tract 9710, Richmond County, North Carolina",1500000US371539710001,37,153,971000,1
2514,1053,25987,63100,1988,1125,1125,"Block Group 1, Census Tract 9706, Richmond County, North Carolina",1500000US371539706001,37,153,970600,1
652,378,18444,65700,1974,433,433,"Block Group 1, Census Tract 9707, Richmond County, North Carolina",1500000US371539707001,37,153,970700,1
1413,584,36500,70200,1986,660,660,"Block Group 2, Census Tract 9702, Richmond County, North Carolina",1500000US371539702002,37,153,970200,2
1111,424,50203,115200,1991,454,454,"Block Group 1, Census Tract 9704, Richmond County, North Carolina",1500000US371539704001,37,153,970400,1
880,427,18843,88100,1977,552,552,"Block Group 3, Census Tract 9706, Richmond County, North Carolina",1500000US371539706003,37,153,970600,3
2666,882,48839,81200,1991,942,942,"Block Group 1, Census Tract 9614, Robeson County, North Carolina",1500000US371559614001,37,155,961400,1
1227,500,19464,46200,1974,541,541,"Block Group 1, Census Tract 9617, Robeson County, North Carolina",1500000US371559617001,37,155,961700,1
1355,616,34135,70000,1982,769,769,"Block Group 3, Census Tract 9617, Robeson County, North Carolina",1500000US371559617003,37,155,961700,3
949,421,25694,56500,1977,493,493,"Block Group 4, Census Tract 9617, Robeson County, North Carolina",1500000US371559617004,37,155,961700,4
3092,997,25444,41700,1988,1168,1168,"Block Group 1, Census Tract 9603, Robeson County, North Carolina",1500000US371559603001,37,155,960300,1
1371,495,23006,45200,1973,599,599,"Block Group 3, Census Tract 9603, Robeson County, North Carolina",1500000US371559603003,37,155,960300,3
943,366,28571,79300,1971,495,495,"Block Group 4, Census Tract 9603, Robeson County, North Carolina",1500000US371559603004,37,155,960300,4
1287,472,-666666666,104000,1968,584,584,"Block Group 2, Census Tract 9603, Robeson County, North Carolina",1500000US371559603002,37,155,960300,2
1041,396,24483,69000,1982,508,508,"Block Group 2, Census Tract 9615, Robeson County, North Carolina",1500000US371559615002,37,155,961500,2
1657,602,40802,93300,1990,664,664,"Block Group 3, Census Tract 9615, Robeson County, North Carolina",1500000US371559615003,37,155,961500,3
1016,432,47708,78100,1989,477,477,"Block Group 4, Census Tract 9615, Robeson County, North Carolina",1500000US371559615004,37,155,961500,4
548,234,22500,85000,1966,270,270,"Block Group 4, Census Tract 9619, Robeson County, North Carolina",1500000US371559619004,37,155,961900,4
1175,470,35833,85000,1974,519,519,"Block Group 3, Census Tract 9619, Robeson County, North Carolina",1500000US371559619003,37,155,961900,3
1258,440,27619,58200,1986,546,546,"Block Group 2, Census Tract 9619, Robeson County, North Carolina",1500000US371559619002,37,155,961900,2
427,161,30938,64000,1956,236,236,"Block Group 3, Census Tract 9610, Robeson County, North Carolina",1500000US371559610003,37,155,961000,3
1018,360,30658,98500,1951,435,435,"Block Group 2, Census Tract 9610, Robeson County, North Carolina",1500000US371559610002,37,155,961000,2
842,257,25917,28800,1955,307,307,"Block Group 1, Census Tract 9611, Robeson County, North Carolina",1500000US371559611001,37,155,961100,1
795,299,30536,61300,1982,346,346,"Block Group 4, Census Tract 9618.02, Robeson County, North Carolina",1500000US371559618024,37,155,961802,4
1578,598,22031,78100,1977,685,685,"Block Group 1, Census Tract 9620.01, Robeson County, North Carolina",1500000US371559620011,37,155,962001,1
870,249,33603,64500,1983,296,296,"Block Group 3, Census Tract 9620.01, Robeson County, North Carolina",1500000US371559620013,37,155,962001,3
1141,389,30304,58200,1992,484,484,"Block Group 1, Census Tract 9620.02, Robeson County, North Carolina",1500000US371559620021,37,155,962002,1
2108,749,30273,62100,1987,851,851,"Block Group 2, Census Tract 9620.02, Robeson County, North Carolina",1500000US371559620022,37,155,962002,2
1318,527,41250,106100,1957,620,620,"Block Group 2, Census Tract 9609, Robeson County, North Carolina",1500000US371559609002,37,155,960900,2
807,298,48333,148000,1966,320,320,"Block Group 1, Census Tract 9609, Robeson County, North Carolina",1500000US371559609001,37,155,960900,1
843,361,23359,81900,1979,385,385,"Block Group 3, Census Tract 9612, Robeson County, North Carolina",1500000US371559612003,37,155,961200,3
3333,1088,31971,66300,1992,1179,1179,"Block Group 1, Census Tract 9601.01, Robeson County, North Carolina",1500000US371559601011,37,155,960101,1
1439,639,47250,91900,1975,699,699,"Block Group 1, Census Tract 9601.02, Robeson County, North Carolina",1500000US371559601021,37,155,960102,1
1291,363,37303,76100,1988,441,441,"Block Group 2, Census Tract 9601.02, Robeson County, North Carolina",1500000US371559601022,37,155,960102,2
1169,423,33831,69200,1980,423,423,"Block Group 4, Census Tract 9601.02, Robeson County, North Carolina",1500000US371559601024,37,155,960102,4
1295,505,35777,77100,1986,571,571,"Block Group 1, Census Tract 9602.01, Robeson County, North Carolina",1500000US371559602011,37,155,960201,1
1796,746,30565,70200,1987,923,923,"Block Group 2, Census Tract 9602.01, Robeson County, North Carolina",1500000US371559602012,37,155,960201,2
1749,578,33167,62600,1987,670,670,"Block Group 3, Census Tract 9606, Robeson County, North Carolina",1500000US371559606003,37,155,960600,3
2219,721,35718,69400,1993,746,746,"Block Group 2, Census Tract 9606, Robeson County, North Carolina",1500000US371559606002,37,155,960600,2
2101,755,33932,69000,1991,844,844,"Block Group 3, Census Tract 9602.01, Robeson County, North Carolina",1500000US371559602013,37,155,960201,3
2527,842,37692,48800,1988,961,961,"Block Group 2, Census Tract 9602.02, Robeson County, North Carolina",1500000US371559602022,37,155,960202,2
2385,777,32465,57000,1988,877,877,"Block Group 1, Census Tract 9604.01, Robeson County, North Carolina",1500000US371559604011,37,155,960401,1
1827,598,65185,81300,1986,686,686,"Block Group 3, Census Tract 9604.01, Robeson County, North Carolina",1500000US371559604013,37,155,960401,3
1850,602,59375,89100,1982,674,674,"Block Group 4, Census Tract 9604.01, Robeson County, North Carolina",1500000US371559604014,37,155,960401,4
1489,496,38250,80300,1990,549,549,"Block Group 1, Census Tract 9604.02, Robeson County, North Carolina",1500000US371559604021,37,155,960402,1
2263,776,37000,76900,1987,811,811,"Block Group 2, Census Tract 9604.02, Robeson County, North Carolina",1500000US371559604022,37,155,960402,2
2091,702,42083,80500,1985,787,787,"Block Group 1, Census Tract 9605.01, Robeson County, North Carolina",1500000US371559605011,37,155,960501,1
1628,565,37063,109200,1992,628,628,"Block Group 2, Census Tract 9605.01, Robeson County, North Carolina",1500000US371559605012,37,155,960501,2
1454,218,42500,128900,1986,243,243,"Block Group 1, Census Tract 9605.02, Robeson County, North Carolina",1500000US371559605021,37,155,960502,1
1900,595,19798,86100,1978,661,661,"Block Group 2, Census Tract 9605.02, Robeson County, North Carolina",1500000US371559605022,37,155,960502,2
1808,644,43250,93500,1987,693,693,"Block Group 1, Census Tract 9605.03, Robeson County, North Carolina",1500000US371559605031,37,155,960503,1
1554,492,37407,70700,1987,560,560,"Block Group 1, Census Tract 9607.01, Robeson County, North Carolina",1500000US371559607011,37,155,960701,1
1875,675,54602,119700,1987,771,771,"Block Group 3, Census Tract 9607.01, Robeson County, North Carolina",1500000US371559607013,37,155,960701,3
773,250,45690,-666666666,1996,258,258,"Block Group 1, Census Tract 9607.02, Robeson County, North Carolina",1500000US371559607021,37,155,960702,1
1492,242,21563,48100,1982,345,345,"Block Group 1, Census Tract 9608.01, Robeson County, North Carolina",1500000US371559608011,37,155,960801,1
846,304,20313,59300,1967,492,492,"Block Group 2, Census Tract 9608.01, Robeson County, North Carolina",1500000US371559608012,37,155,960801,2
819,252,15000,51900,1974,389,389,"Block Group 3, Census Tract 9608.01, Robeson County, North Carolina",1500000US371559608013,37,155,960801,3
1633,554,27024,66800,1974,806,806,"Block Group 1, Census Tract 9608.02, Robeson County, North Carolina",1500000US371559608021,37,155,960802,1
3510,1328,61905,194700,1990,1463,1463,"Block Group 1, Census Tract 9613.01, Robeson County, North Carolina",1500000US371559613011,37,155,961301,1
1174,455,82788,222900,1978,510,510,"Block Group 1, Census Tract 9613.02, Robeson County, North Carolina",1500000US371559613021,37,155,961302,1
1734,568,19271,107000,1988,641,641,"Block Group 2, Census Tract 9613.02, Robeson County, North Carolina",1500000US371559613022,37,155,961302,2
1156,385,36550,106300,1980,414,414,"Block Group 4, Census Tract 9613.02, Robeson County, North Carolina",1500000US371559613024,37,155,961302,4
734,303,20121,-666666666,1991,320,320,"Block Group 5, Census Tract 9613.02, Robeson County, North Carolina",1500000US371559613025,37,155,961302,5
1263,474,32632,66300,1990,535,535,"Block Group 2, Census Tract 9616.01, Robeson County, North Carolina",1500000US371559616012,37,155,961601,2
2464,844,38788,68700,1989,922,922,"Block Group 1, Census Tract 9616.02, Robeson County, North Carolina",1500000US371559616021,37,155,961602,1
536,233,26250,66500,1973,287,287,"Block Group 3, Census Tract 9616.02, Robeson County, North Carolina",1500000US371559616023,37,155,961602,3
3823,1093,36139,64400,1988,1248,1248,"Block Group 1, Census Tract 9618.01, Robeson County, North Carolina",1500000US371559618011,37,155,961801,1
2589,830,33578,73900,1985,870,870,"Block Group 1, Census Tract 9618.02, Robeson County, North Carolina",1500000US371559618021,37,155,961802,1
824,293,48313,100000,1984,352,352,"Block Group 2, Census Tract 9618.02, Robeson County, North Carolina",1500000US371559618022,37,155,961802,2
1163,407,38375,61000,1987,480,480,"Block Group 3, Census Tract 9618.02, Robeson County, North Carolina",1500000US371559618023,37,155,961802,3
1682,609,34950,74900,1991,729,729,"Block Group 2, Census Tract 9614, Robeson County, North Carolina",1500000US371559614002,37,155,961400,2
1299,520,28409,82500,1957,673,673,"Block Group 2, Census Tract 9617, Robeson County, North Carolina",1500000US371559617002,37,155,961700,2
1455,538,56452,71300,1984,647,647,"Block Group 1, Census Tract 9615, Robeson County, North Carolina",1500000US371559615001,37,155,961500,1
770,301,24844,54400,1974,358,358,"Block Group 5, Census Tract 9619, Robeson County, North Carolina",1500000US371559619005,37,155,961900,5
1154,446,27500,67700,1977,508,508,"Block Group 1, Census Tract 9619, Robeson County, North Carolina",1500000US371559619001,37,155,961900,1
602,239,39519,116000,1953,286,286,"Block Group 1, Census Tract 9610, Robeson County, North Carolina",1500000US371559610001,37,155,961000,1
1251,407,30739,45000,1963,491,491,"Block Group 2, Census Tract 9611, Robeson County, North Carolina",1500000US371559611002,37,155,961100,2
1562,565,38160,76800,1962,635,635,"Block Group 2, Census Tract 9612, Robeson County, North Carolina",1500000US371559612002,37,155,961200,2
864,279,41467,68000,1962,326,326,"Block Group 1, Census Tract 9612, Robeson County, North Carolina",1500000US371559612001,37,155,961200,1
1401,512,24444,67400,1968,739,739,"Block Group 2, Census Tract 9620.01, Robeson County, North Carolina",1500000US371559620012,37,155,962001,2
810,263,33264,78300,1981,302,302,"Block Group 2, Census Tract 9601.01, Robeson County, North Carolina",1500000US371559601012,37,155,960101,2
1185,455,21806,65500,1965,525,525,"Block Group 3, Census Tract 9601.02, Robeson County, North Carolina",1500000US371559601023,37,155,960102,3
2835,1002,27279,58400,1991,1071,1071,"Block Group 1, Census Tract 9606, Robeson County, North Carolina",1500000US371559606001,37,155,960600,1
1544,505,19583,95500,1977,576,576,"Block Group 3, Census Tract 9605.02, Robeson County, North Carolina",1500000US371559605023,37,155,960502,3
2438,671,33185,67000,1988,762,762,"Block Group 2, Census Tract 9607.01, Robeson County, North Carolina",1500000US371559607012,37,155,960701,2
2463,850,40405,82900,1990,936,936,"Block Group 2, Census Tract 9607.02, Robeson County, North Carolina",1500000US371559607022,37,155,960702,2
