GEOID,NAMELSAD,ALAND,AWATER,INTPTLAT,INTPTLON,OBJECTID,GEOID_1,NAMELSAD_1,ALAND_1,AWATER_1,INTPTLAT_1,INTPTLON_1,OBJECTID_1
370010219013,Block Group 3,21640262.000000000000000,332991.000000000000000,+35.9384862,-79.3913600,67,37001021901,Census Tract 219.01,55436302.000000000000000,1335221.000000000000000,+35.9861226,-79.3694459,29
370010219022,Block Group 2,18295591.000000000000000,536583.000000000000000,+35.9081496,-79.2840592,68,37001021902,Census Tract 219.02,122168458.000000000000000,1890991.000000000000000,+35.8920580,-79.3325996,30
370010219023,Block Group 3,64306131.000000000000000,923566.000000000000000,+35.8648152,-79.3221879,69,37001021902,Census Tract 219.02,122168458.000000000000000,1890991.000000000000000,+35.8920580,-79.3325996,30
370010220011,Block Group 1,8718324.000000000000000,421180.000000000000000,+36.0208430,-79.3517007,70,37001022001,Census Tract 220.01,29404204.000000000000000,1156708.000000000000000,+35.9971376,-79.3342039,31
370010220012,Block Group 2,20685880.000000000000000,735528.000000000000000,+35.9925369,-79.3213316,71,37001022001,Census Tract 220.01,29404204.000000000000000,1156708.000000000000000,+35.9971376,-79.3342039,31
370010220021,Block Group 1,17211003.000000000000000,171866.000000000000000,+36.0143905,-79.2788163,72,37001022002,Census Tract 220.02,54949154.000000000000000,813628.000000000000000,+35.9765360,-79.2885164,32
370010220022,Block Group 2,12510421.000000000000000,89893.000000000000000,+35.9787300,-79.3004464,73,37001022002,Census Tract 220.02,54949154.000000000000000,813628.000000000000000,+35.9765360,-79.2885164,32
370010220023,Block Group 3,25227730.000000000000000,551869.000000000000000,+35.9343913,-79.2809410,74,37001022002,Census Tract 220.02,54949154.000000000000000,813628.000000000000000,+35.9765360,-79.2885164,32
370030405004,Block Group 4,60739587.000000000000000,1077539.000000000000000,+35.8365361,-81.1033593,75,37003040500,Census Tract 405,111152703.000000000000000,1354805.000000000000000,+35.8648730,-81.0966473,35
370010202004,Block Group 4,1063047.000000000000000,0.000000000000000,+36.0949595,-79.4202312,76,37001020200,Census Tract 202,3454835.000000000000000,0.000000000000000,+36.0919322,-79.4195578,2
370010203001,Block Group 1,2346043.000000000000000,62044.000000000000000,+36.1128804,-79.4081569,77,37001020300,Census Tract 203,11159356.000000000000000,225028.000000000000000,+36.0976987,-79.3964910,3
370010203002,Block Group 2,1363053.000000000000000,0.000000000000000,+36.1018853,-79.4130232,78,37001020300,Census Tract 203,11159356.000000000000000,225028.000000000000000,+36.0976987,-79.3964910,3
370010203003,Block Group 3,1254731.000000000000000,0.000000000000000,+36.1012353,-79.4005162,79,37001020300,Census Tract 203,11159356.000000000000000,225028.000000000000000,+36.0976987,-79.3964910,3
370010203004,Block Group 4,1627378.000000000000000,52023.000000000000000,+36.0990988,-79.3914377,80,37001020300,Census Tract 203,11159356.000000000000000,225028.000000000000000,+36.0976987,-79.3964910,3
370010203005,Block Group 5,4568151.000000000000000,110961.000000000000000,+36.0899761,-79.3879819,81,37001020300,Census Tract 203,11159356.000000000000000,225028.000000000000000,+36.0976987,-79.3964910,3
370010204001,Block Group 1,6921457.000000000000000,255662.000000000000000,+36.1290602,-79.4352637,82,37001020400,Census Tract 204,11558147.000000000000000,268108.000000000000000,+36.1207861,-79.4322349,4
370010204002,Block Group 2,2361822.000000000000000,12083.000000000000000,+36.1145190,-79.4209419,83,37001020400,Census Tract 204,11558147.000000000000000,268108.000000000000000,+36.1207861,-79.4322349,4
370010204005,Block Group 5,951522.000000000000000,363.000000000000000,+36.1102971,-79.4395788,84,37001020400,Census Tract 204,11558147.000000000000000,268108.000000000000000,+36.1207861,-79.4322349,4
370010205012,Block Group 2,2119521.000000000000000,53515.000000000000000,+36.1051544,-79.4792253,85,37001020501,Census Tract 205.01,7138143.000000000000000,78069.000000000000000,+36.1220609,-79.4795203,5
370010205021,Block Group 1,3471057.000000000000000,41502.000000000000000,+36.1143127,-79.4516953,86,37001020502,Census Tract 205.02,5421436.000000000000000,51293.000000000000000,+36.1143127,-79.4516953,6
370010205022,Block Group 2,642411.000000000000000,0.000000000000000,+36.1035555,-79.4405978,87,37001020502,Census Tract 205.02,5421436.000000000000000,51293.000000000000000,+36.1143127,-79.4516953,6
370010205023,Block Group 3,1307968.000000000000000,9791.000000000000000,+36.1096227,-79.4602229,88,37001020502,Census Tract 205.02,5421436.000000000000000,51293.000000000000000,+36.1143127,-79.4516953,6
370010217012,Block Group 2,1387306.000000000000000,0.000000000000000,+36.0994340,-79.5280922,89,37001021701,Census Tract 217.01,4251814.000000000000000,63639.000000000000000,+36.0927095,-79.5291655,50
370010217013,Block Group 3,640217.000000000000000,55136.000000000000000,+36.0843238,-79.5212086,90,37001021701,Census Tract 217.01,4251814.000000000000000,63639.000000000000000,+36.0927095,-79.5291655,50
370010206012,Block Group 2,1970429.000000000000000,6974.000000000000000,+36.0922418,-79.4903918,91,37001020601,Census Tract 206.01,5586057.000000000000000,31230.000000000000000,+36.0922418,-79.4903918,7
370010207011,Block Group 1,1230084.000000000000000,2382.000000000000000,+36.0787292,-79.4871056,92,37001020701,Census Tract 207.01,6799375.000000000000000,16670.000000000000000,+36.0698004,-79.4810886,9
370010217023,Block Group 3,1825315.000000000000000,1918.000000000000000,+36.0925818,-79.5172384,93,37001021702,Census Tract 217.02,5494306.000000000000000,44880.000000000000000,+36.0930886,-79.5083273,24
370010206013,Block Group 3,1879172.000000000000000,21790.000000000000000,+36.0854110,-79.4751228,94,37001020601,Census Tract 206.01,5586057.000000000000000,31230.000000000000000,+36.0922418,-79.4903918,7
370010207021,Block Group 1,1368444.000000000000000,541.000000000000000,+36.0778925,-79.4581525,95,37001020702,Census Tract 207.02,7572080.000000000000000,21301.000000000000000,+36.0624647,-79.4583523,10
370010207012,Block Group 2,1540118.000000000000000,0.000000000000000,+36.0759593,-79.4709470,96,37001020701,Census Tract 207.01,6799375.000000000000000,16670.000000000000000,+36.0698004,-79.4810886,9
370010207013,Block Group 3,1357775.000000000000000,0.000000000000000,+36.0714897,-79.4827722,97,37001020701,Census Tract 207.01,6799375.000000000000000,16670.000000000000000,+36.0698004,-79.4810886,9
370010207022,Block Group 2,715508.000000000000000,0.000000000000000,+36.0736811,-79.4512964,98,37001020702,Census Tract 207.02,7572080.000000000000000,21301.000000000000000,+36.0624647,-79.4583523,10
370010211011,Block Group 1,1940185.000000000000000,11417.000000000000000,+36.0746165,-79.3807681,99,37001021101,Census Tract 211.01,8077708.000000000000000,61403.000000000000000,+36.0690884,-79.3767636,13
370010208022,Block Group 2,639295.000000000000000,0.000000000000000,+36.0837529,-79.4356526,100,37001020802,Census Tract 208.02,4728198.000000000000000,33037.000000000000000,+36.0791566,-79.4275785,47
370010212072,Block Group 2,1897786.000000000000000,0.000000000000000,+36.1020678,-79.2671970,101,37001021207,Census Tract 212.07,11929846.000000000000000,858753.000000000000000,+36.1053504,-79.2949549,19
370010208025,Block Group 5,632002.000000000000000,32157.000000000000000,+36.0806445,-79.4176261,102,37001020802,Census Tract 208.02,4728198.000000000000000,33037.000000000000000,+36.0791566,-79.4275785,47
370010210002,Block Group 2,1768568.000000000000000,0.000000000000000,+36.0803743,-79.3956256,103,37001021000,Census Tract 210,3350020.000000000000000,0.000000000000000,+36.0772656,-79.3979263,49
370010208026,Block Group 6,956975.000000000000000,0.000000000000000,+36.0719305,-79.4203690,104,37001020802,Census Tract 208.02,4728198.000000000000000,33037.000000000000000,+36.0791566,-79.4275785,47
370010210001,Block Group 1,766563.000000000000000,0.000000000000000,+36.0741823,-79.3940845,105,37001021000,Census Tract 210,3350020.000000000000000,0.000000000000000,+36.0772656,-79.3979263,49
370010211013,Block Group 3,1220406.000000000000000,376.000000000000000,+36.0626783,-79.3874283,106,37001021101,Census Tract 211.01,8077708.000000000000000,61403.000000000000000,+36.0690884,-79.3767636,13
370010211021,Block Group 1,1729207.000000000000000,1186.000000000000000,+36.0563564,-79.3894359,107,37001021102,Census Tract 211.02,10778467.000000000000000,211100.000000000000000,+36.0377304,-79.3746745,14
370010212051,Block Group 1,1415407.000000000000000,4395.000000000000000,+36.0816793,-79.2767421,108,37001021205,Census Tract 212.05,11693137.000000000000000,90621.000000000000000,+36.0716991,-79.2842624,17
370010212063,Block Group 3,1950390.000000000000000,97.000000000000000,+36.0918844,-79.2771877,109,37001021206,Census Tract 212.06,12970000.000000000000000,80013.000000000000000,+36.0854351,-79.3059161,18
370010212052,Block Group 2,2401320.000000000000000,33952.000000000000000,+36.0821189,-79.2661663,110,37001021205,Census Tract 212.05,11693137.000000000000000,90621.000000000000000,+36.0716991,-79.2842624,17
370010218021,Block Group 1,22961108.000000000000000,251121.000000000000000,+35.9708914,-79.4547757,111,37001021802,Census Tract 218.02,72581603.000000000000000,644149.000000000000000,+35.9390360,-79.4437274,27
370010218032,Block Group 2,46847205.000000000000000,605862.000000000000000,+35.8688801,-79.4406271,112,37001021803,Census Tract 218.03,94817067.000000000000000,1449589.000000000000000,+35.8777839,-79.4773039,28
370010219012,Block Group 2,23300848.000000000000000,640589.000000000000000,+35.9706785,-79.3706321,113,37001021901,Census Tract 219.01,55436302.000000000000000,1335221.000000000000000,+35.9861226,-79.3694459,29
370010219021,Block Group 1,39566736.000000000000000,430842.000000000000000,+35.9190341,-79.3395123,114,37001021902,Census Tract 219.02,122168458.000000000000000,1890991.000000000000000,+35.8920580,-79.3325996,30
370030401001,Block Group 1,50648737.000000000000000,53933.000000000000000,+35.9937080,-81.1167854,115,37003040100,Census Tract 401,155355089.000000000000000,177039.000000000000000,+35.9786489,-81.0654227,51
370030401003,Block Group 3,84883806.000000000000000,109889.000000000000000,+35.9680621,-81.0430726,116,37003040100,Census Tract 401,155355089.000000000000000,177039.000000000000000,+35.9786489,-81.0654227,51
370030402003,Block Group 3,98490328.000000000000000,33699.000000000000000,+35.9674602,-81.2822369,117,37003040200,Census Tract 402,170677975.000000000000000,82398.000000000000000,+35.9824254,-81.2466687,33
370030403002,Block Group 2,34608572.000000000000000,232356.000000000000000,+35.8875061,-81.3031767,118,37003040300,Census Tract 403,73010549.000000000000000,307774.000000000000000,+35.8935399,-81.2619487,52
370030404001,Block Group 1,18039645.000000000000000,68320.000000000000000,+35.9174676,-81.1398159,119,37003040400,Census Tract 404,51605989.000000000000000,245657.000000000000000,+35.9190953,-81.1748648,34
370030404002,Block Group 2,8489190.000000000000000,36386.000000000000000,+35.9100235,-81.1732246,120,37003040400,Census Tract 404,51605989.000000000000000,245657.000000000000000,+35.9190953,-81.1748648,34
370030405001,Block Group 1,6721485.000000000000000,15273.000000000000000,+35.8704516,-81.0515360,121,37003040500,Census Tract 405,111152703.000000000000000,1354805.000000000000000,+35.8648730,-81.0966473,35
370030405003,Block Group 3,21462015.000000000000000,95758.000000000000000,+35.8937642,-81.1128145,122,37003040500,Census Tract 405,111152703.000000000000000,1354805.000000000000000,+35.8648730,-81.0966473,35
370030401002,Block Group 2,19822546.000000000000000,13217.000000000000000,+35.9485543,-81.1163131,123,37003040100,Census Tract 401,155355089.000000000000000,177039.000000000000000,+35.9786489,-81.0654227,51
370030402001,Block Group 1,55677208.000000000000000,41537.000000000000000,+36.0123739,-81.1683876,124,37003040200,Census Tract 402,170677975.000000000000000,82398.000000000000000,+35.9824254,-81.2466687,33
370030402002,Block Group 2,16510439.000000000000000,7162.000000000000000,+35.9541821,-81.2061982,125,37003040200,Census Tract 402,170677975.000000000000000,82398.000000000000000,+35.9824254,-81.2466687,33
370030403001,Block Group 1,38401977.000000000000000,75418.000000000000000,+35.8935399,-81.2619487,126,37003040300,Census Tract 403,73010549.000000000000000,307774.000000000000000,+35.8935399,-81.2619487,52
370030404003,Block Group 3,8509735.000000000000000,81984.000000000000000,+35.9122028,-81.2111912,127,37003040400,Census Tract 404,51605989.000000000000000,245657.000000000000000,+35.9190953,-81.1748648,34
370030404004,Block Group 4,10540638.000000000000000,44955.000000000000000,+35.9407285,-81.2046194,128,37003040400,Census Tract 404,51605989.000000000000000,245657.000000000000000,+35.9190953,-81.1748648,34
370030404005,Block Group 5,6026781.000000000000000,14012.000000000000000,+35.9399786,-81.1797076,129,37003040400,Census Tract 404,51605989.000000000000000,245657.000000000000000,+35.9190953,-81.1748648,34
370030405002,Block Group 2,22229616.000000000000000,166235.000000000000000,+35.9077002,-81.0810560,130,37003040500,Census Tract 405,111152703.000000000000000,1354805.000000000000000,+35.8648730,-81.0966473,35
370030406001,Block Group 1,30727576.000000000000000,657813.000000000000000,+35.8486421,-81.1528811,131,37003040600,Census Tract 406,71322353.000000000000000,3461195.000000000000000,+35.8589883,-81.1904403,36
370030406002,Block Group 2,21676691.000000000000000,297368.000000000000000,+35.8651092,-81.2013391,132,37003040600,Census Tract 406,71322353.000000000000000,3461195.000000000000000,+35.8589883,-81.1904403,36
370030406003,Block Group 3,18918086.000000000000000,2506014.000000000000000,+35.8308608,-81.2411635,133,37003040600,Census Tract 406,71322353.000000000000000,3461195.000000000000000,+35.8589883,-81.1904403,36
370030407001,Block Group 1,9876594.000000000000000,436794.000000000000000,+35.8390662,-81.2728590,134,37003040700,Census Tract 407,40233512.000000000000000,3817120.000000000000000,+35.8302549,-81.3009365,53
370030407002,Block Group 2,11466107.000000000000000,289779.000000000000000,+35.8498427,-81.3252758,135,37003040700,Census Tract 407,40233512.000000000000000,3817120.000000000000000,+35.8302549,-81.3009365,53
370030407003,Block Group 3,9249322.000000000000000,977496.000000000000000,+35.8180279,-81.3220179,136,37003040700,Census Tract 407,40233512.000000000000000,3817120.000000000000000,+35.8302549,-81.3009365,53
370030407004,Block Group 4,9641489.000000000000000,2113051.000000000000000,+35.8125220,-81.2799984,137,37003040700,Census Tract 407,40233512.000000000000000,3817120.000000000000000,+35.8302549,-81.3009365,53
370059501001,Block Group 1,62758865.000000000000000,764312.000000000000000,+36.5309285,-81.0168835,138,37005950100,Census Tract 9501,236830351.000000000000000,1293663.000000000000000,+36.4789174,-81.0089881,37
370059501002,Block Group 2,58675205.000000000000000,131058.000000000000000,+36.5146451,-80.9608856,139,37005950100,Census Tract 9501,236830351.000000000000000,1293663.000000000000000,+36.4789174,-81.0089881,37
370059501003,Block Group 3,51664071.000000000000000,127321.000000000000000,+36.4650220,-81.0450344,140,37005950100,Census Tract 9501,236830351.000000000000000,1293663.000000000000000,+36.4789174,-81.0089881,37
370059501004,Block Group 4,63732210.000000000000000,270972.000000000000000,+36.4100686,-81.0048953,141,37005950100,Census Tract 9501,236830351.000000000000000,1293663.000000000000000,+36.4789174,-81.0089881,37
370059502001,Block Group 1,39979880.000000000000000,188766.000000000000000,+36.5466819,-81.1084343,142,37005950200,Census Tract 9502,77629713.000000000000000,576352.000000000000000,+36.5265582,-81.1375390,38
370059502002,Block Group 2,13875454.000000000000000,272275.000000000000000,+36.5065204,-81.0857329,143,37005950200,Census Tract 9502,77629713.000000000000000,576352.000000000000000,+36.5265582,-81.1375390,38
370059502003,Block Group 3,10549992.000000000000000,99493.000000000000000,+36.4893563,-81.1322988,144,37005950200,Census Tract 9502,77629713.000000000000000,576352.000000000000000,+36.5265582,-81.1375390,38
370059502004,Block Group 4,13224387.000000000000000,15818.000000000000000,+36.5040208,-81.1542939,145,37005950200,Census Tract 9502,77629713.000000000000000,576352.000000000000000,+36.5265582,-81.1375390,38
370059503001,Block Group 1,84167532.000000000000000,1595631.000000000000000,+36.5429440,-81.2357798,146,37005950300,Census Tract 9503,292640931.000000000000000,1845024.000000000000000,+36.4954260,-81.2321276,39
370059503002,Block Group 2,114870422.000000000000000,146799.000000000000000,+36.4867041,-81.2439800,147,37005950300,Census Tract 9503,292640931.000000000000000,1845024.000000000000000,+36.4954260,-81.2321276,39
370059503003,Block Group 3,93602977.000000000000000,102594.000000000000000,+36.4101629,-81.2002818,148,37005950300,Census Tract 9503,292640931.000000000000000,1845024.000000000000000,+36.4954260,-81.2321276,39
370079201001,Block Group 1,144576681.000000000000000,8525708.000000000000000,+35.0252112,-79.9501844,149,37007920100,Census Tract 9201,263233126.000000000000000,11326382.000000000000000,+34.9873922,-79.9330024,54
370079201003,Block Group 3,18639556.000000000000000,51746.000000000000000,+34.9731993,-79.9616307,150,37007920100,Census Tract 9201,263233126.000000000000000,11326382.000000000000000,+34.9873922,-79.9330024,54
370079203001,Block Group 1,109707361.000000000000000,109999.000000000000000,+35.1258986,-80.2419187,151,37007920300,Census Tract 9203,317080845.000000000000000,140939.000000000000000,+35.0375084,-80.2373365,56
370079203002,Block Group 2,40842331.000000000000000,0.000000000000000,+35.0241256,-80.1862689,152,37007920300,Census Tract 9203,317080845.000000000000000,140939.000000000000000,+35.0375084,-80.2373365,56
370079203004,Block Group 4,86088465.000000000000000,21584.000000000000000,+34.9495049,-80.2147609,153,37007920300,Census Tract 9203,317080845.000000000000000,140939.000000000000000,+35.0375084,-80.2373365,56
370079204002,Block Group 2,45186627.000000000000000,0.000000000000000,+35.0175464,-80.1176842,154,37007920400,Census Tract 9204,106261198.000000000000000,71786.000000000000000,+35.0150268,-80.0839315,57
370079204003,Block Group 3,6251407.000000000000000,12444.000000000000000,+34.9718061,-80.0612598,155,37007920400,Census Tract 9204,106261198.000000000000000,71786.000000000000000,+35.0150268,-80.0839315,57
370079205002,Block Group 2,4230479.000000000000000,0.000000000000000,+34.9676079,-80.0924173,156,37007920500,Census Tract 9205,91749251.000000000000000,341998.000000000000000,+34.9488852,-80.1089337,58
370079205003,Block Group 3,2976846.000000000000000,0.000000000000000,+34.9500827,-80.0841297,157,37007920500,Census Tract 9205,91749251.000000000000000,341998.000000000000000,+34.9488852,-80.1089337,58
370079201002,Block Group 2,100016889.000000000000000,2748928.000000000000000,+34.9232378,-79.9300517,158,37007920100,Census Tract 9201,263233126.000000000000000,11326382.000000000000000,+34.9873922,-79.9330024,54
370079202001,Block Group 1,176647930.000000000000000,1173904.000000000000000,+35.0996781,-80.1049893,159,37007920200,Census Tract 9202,176647930.000000000000000,1173904.000000000000000,+35.0996781,-80.1049893,55
370079203003,Block Group 3,80442688.000000000000000,9356.000000000000000,+35.0212344,-80.2566601,160,37007920300,Census Tract 9203,317080845.000000000000000,140939.000000000000000,+35.0375084,-80.2373365,56
370079204001,Block Group 1,54823164.000000000000000,59342.000000000000000,+35.0087669,-80.0560549,161,37007920400,Census Tract 9204,106261198.000000000000000,71786.000000000000000,+35.0150268,-80.0839315,57
370079205001,Block Group 1,55950405.000000000000000,261792.000000000000000,+34.9393291,-80.1443472,162,37007920500,Census Tract 9205,91749251.000000000000000,341998.000000000000000,+34.9488852,-80.1089337,58
370079205004,Block Group 4,24194209.000000000000000,80206.000000000000000,+34.9270183,-80.0363027,163,37007920500,Census Tract 9205,91749251.000000000000000,341998.000000000000000,+34.9488852,-80.1089337,58
370079205005,Block Group 5,4397312.000000000000000,0.000000000000000,+34.9587082,-80.0678817,164,37007920500,Census Tract 9205,91749251.000000000000000,341998.000000000000000,+34.9488852,-80.1089337,58
370079206001,Block Group 1,237270725.000000000000000,356859.000000000000000,+34.8671834,-80.1913016,165,37007920600,Census Tract 9206,421505787.000000000000000,1548204.000000000000000,+34.8573699,-80.1191723,59
370079206002,Block Group 2,86910763.000000000000000,1037524.000000000000000,+34.8493861,-79.9484507,166,37007920600,Census Tract 9206,421505787.000000000000000,1548204.000000000000000,+34.8573699,-80.1191723,59
370079206003,Block Group 3,97324299.000000000000000,153821.000000000000000,+34.8707994,-80.0403877,167,37007920600,Census Tract 9206,421505787.000000000000000,1548204.000000000000000,+34.8573699,-80.1191723,59
370099702001,Block Group 1,70206484.000000000000000,246810.000000000000000,+36.5555138,-81.5627803,168,37009970200,Census Tract 9702,141216772.000000000000000,730787.000000000000000,+36.5290589,-81.5408788,40
370099702002,Block Group 2,31471827.000000000000000,160472.000000000000000,+36.5236511,-81.5017463,169,37009970200,Census Tract 9702,141216772.000000000000000,730787.000000000000000,+36.5290589,-81.5408788,40
370099702003,Block Group 3,39538461.000000000000000,323505.000000000000000,+36.4785263,-81.5469916,170,37009970200,Census Tract 9702,141216772.000000000000000,730787.000000000000000,+36.5290589,-81.5408788,40
370099703001,Block Group 1,124753817.000000000000000,230792.000000000000000,+36.5090996,-81.6445484,171,37009970300,Census Tract 9703,214172842.000000000000000,538215.000000000000000,+36.4748945,-81.6702586,41
370099703002,Block Group 2,89419025.000000000000000,307423.000000000000000,+36.4347522,-81.6872547,172,37009970300,Census Tract 9703,214172842.000000000000000,538215.000000000000000,+36.4748945,-81.6702586,41
370099704001,Block Group 1,44019733.000000000000000,254981.000000000000000,+36.4436205,-81.5603804,173,37009970400,Census Tract 9704,83753560.000000000000000,288575.000000000000000,+36.4188993,-81.6022591,42
370099704002,Block Group 2,11411449.000000000000000,1375.000000000000000,+36.4129329,-81.5146589,174,37009970400,Census Tract 9704,83753560.000000000000000,288575.000000000000000,+36.4188993,-81.6022591,42
370099704003,Block Group 3,4325103.000000000000000,0.000000000000000,+36.4007374,-81.4878410,175,37009970400,Census Tract 9704,83753560.000000000000000,288575.000000000000000,+36.4188993,-81.6022591,42
370099704004,Block Group 4,23997275.000000000000000,32219.000000000000000,+36.3746969,-81.4929098,176,37009970400,Census Tract 9704,83753560.000000000000000,288575.000000000000000,+36.4188993,-81.6022591,42
370099705001,Block Group 1,31339019.000000000000000,431073.000000000000000,+36.4657670,-81.4656709,177,37009970500,Census Tract 9705,108111124.000000000000000,578734.000000000000000,+36.4247587,-81.4615725,43
370099705002,Block Group 2,7032803.000000000000000,20665.000000000000000,+36.4313311,-81.4830427,178,37009970500,Census Tract 9705,108111124.000000000000000,578734.000000000000000,+36.4247587,-81.4615725,43
370099705003,Block Group 3,14291118.000000000000000,6048.000000000000000,+36.4467654,-81.4373837,179,37009970500,Census Tract 9705,108111124.000000000000000,578734.000000000000000,+36.4247587,-81.4615725,43
370099705004,Block Group 4,39844214.000000000000000,21560.000000000000000,+36.3811863,-81.4264834,180,37009970500,Census Tract 9705,108111124.000000000000000,578734.000000000000000,+36.4247587,-81.4615725,43
370099705005,Block Group 5,15603970.000000000000000,99388.000000000000000,+36.4281714,-81.4139576,181,37009970500,Census Tract 9705,108111124.000000000000000,578734.000000000000000,+36.4247587,-81.4615725,43
370099707001,Block Group 1,81985864.000000000000000,169387.000000000000000,+36.3786124,-81.5840404,182,37009970700,Census Tract 9707,237950614.000000000000000,1656454.000000000000000,+36.3294962,-81.5281812,44
370099707002,Block Group 2,52585112.000000000000000,530241.000000000000000,+36.3056944,-81.5324050,183,37009970700,Census Tract 9707,237950614.000000000000000,1656454.000000000000000,+36.3294962,-81.5281812,44
370099707003,Block Group 3,45730613.000000000000000,135846.000000000000000,+36.3283544,-81.4759041,184,37009970700,Census Tract 9707,237950614.000000000000000,1656454.000000000000000,+36.3294962,-81.5281812,44
370099707004,Block Group 4,22172539.000000000000000,793974.000000000000000,+36.3072428,-81.4519885,185,37009970700,Census Tract 9707,237950614.000000000000000,1656454.000000000000000,+36.3294962,-81.5281812,44
370099707005,Block Group 5,35476486.000000000000000,27006.000000000000000,+36.2779387,-81.4347215,186,37009970700,Census Tract 9707,237950614.000000000000000,1656454.000000000000000,+36.3294962,-81.5281812,44
370099708001,Block Group 1,82598439.000000000000000,340576.000000000000000,+36.5528222,-81.4287418,187,37009970800,Census Tract 9708,315696880.000000000000000,4300360.000000000000000,+36.4495721,-81.3587905,45
370099708002,Block Group 2,81377816.000000000000000,1134823.000000000000000,+36.4807024,-81.3619794,188,37009970800,Census Tract 9708,315696880.000000000000000,4300360.000000000000000,+36.4495721,-81.3587905,45
370099708003,Block Group 3,151720625.000000000000000,2824961.000000000000000,+36.3988389,-81.3489861,189,37009970800,Census Tract 9708,315696880.000000000000000,4300360.000000000000000,+36.4495721,-81.3587905,45
370119301001,Block Group 1,23344998.000000000000000,13966.000000000000000,+36.1576594,-81.8448542,190,37011930100,Census Tract 9301,93059358.000000000000000,135747.000000000000000,+36.1982651,-81.9137003,60
370119301002,Block Group 2,32379537.000000000000000,53946.000000000000000,+36.1872141,-81.9059557,191,37011930100,Census Tract 9301,93059358.000000000000000,135747.000000000000000,+36.1982651,-81.9137003,60
370119301003,Block Group 3,37334823.000000000000000,67835.000000000000000,+36.2217172,-81.9335938,192,37011930100,Census Tract 9301,93059358.000000000000000,135747.000000000000000,+36.1982651,-81.9137003,60
370119302001,Block Group 1,47791548.000000000000000,108083.000000000000000,+36.1130528,-81.8513571,193,37011930200,Census Tract 9302,206081001.000000000000000,309538.000000000000000,+36.0498505,-81.8294281,62
370119302002,Block Group 2,140624864.000000000000000,34119.000000000000000,+36.0343785,-81.8271643,194,37011930200,Census Tract 9302,206081001.000000000000000,309538.000000000000000,+36.0498505,-81.8294281,62
370119302003,Block Group 3,17664589.000000000000000,167336.000000000000000,+36.0626262,-81.8985709,195,37011930200,Census Tract 9302,206081001.000000000000000,309538.000000000000000,+36.0498505,-81.8294281,62
370119303011,Block Group 1,30457912.000000000000000,0.000000000000000,+36.1449665,-81.9243891,196,37011930301,Census Tract 9303.01,91782656.000000000000000,0.000000000000000,+36.1127906,-81.9405217,61
370119303012,Block Group 2,12633443.000000000000000,0.000000000000000,+36.1047334,-81.9077959,197,37011930301,Census Tract 9303.01,91782656.000000000000000,0.000000000000000,+36.1127906,-81.9405217,61
370119303013,Block Group 3,10820209.000000000000000,0.000000000000000,+36.0757820,-81.9401455,198,37011930301,Census Tract 9303.01,91782656.000000000000000,0.000000000000000,+36.1127906,-81.9405217,61
370119303014,Block Group 4,37871092.000000000000000,0.000000000000000,+36.1001697,-81.9645130,199,37011930301,Census Tract 9303.01,91782656.000000000000000,0.000000000000000,+36.1127906,-81.9405217,61
370119303021,Block Group 1,11607319.000000000000000,0.000000000000000,+36.1760226,-81.9761651,200,37011930302,Census Tract 9303.02,112961820.000000000000000,0.000000000000000,+36.0957783,-82.0116641,63
370119303022,Block Group 2,46183396.000000000000000,0.000000000000000,+36.1168620,-82.0076484,201,37011930302,Census Tract 9303.02,112961820.000000000000000,0.000000000000000,+36.0957783,-82.0116641,63
370119303023,Block Group 3,55171105.000000000000000,0.000000000000000,+36.0612449,-82.0224809,202,37011930302,Census Tract 9303.02,112961820.000000000000000,0.000000000000000,+36.0957783,-82.0116641,63
370119304001,Block Group 1,64836053.000000000000000,0.000000000000000,+35.9660244,-82.0059696,203,37011930400,Census Tract 9304,136717297.000000000000000,0.000000000000000,+35.9886926,-81.9800087,46
370119304002,Block Group 2,25294302.000000000000000,0.000000000000000,+36.0293516,-81.9299911,204,37011930400,Census Tract 9304,136717297.000000000000000,0.000000000000000,+35.9886926,-81.9800087,46
370119304003,Block Group 3,46586942.000000000000000,0.000000000000000,+35.9981546,-81.9710099,205,37011930400,Census Tract 9304,136717297.000000000000000,0.000000000000000,+35.9886926,-81.9800087,46
370139301005,Block Group 5,3743496.000000000000000,5605883.000000000000000,+35.5340234,-76.6070672,206,37013930100,Census Tract 9301,483469391.000000000000000,38601547.000000000000000,+35.5967835,-76.6794163,64
370139302001,Block Group 1,237485474.000000000000000,0.000000000000000,+35.6346302,-76.9528614,207,37013930200,Census Tract 9302,372803899.000000000000000,123177.000000000000000,+35.6298026,-77.0193014,65
370139302003,Block Group 3,13359060.000000000000000,90887.000000000000000,+35.5881091,-77.1034293,208,37013930200,Census Tract 9302,372803899.000000000000000,123177.000000000000000,+35.6298026,-77.0193014,65
370139303003,Block Group 3,1516735.000000000000000,206422.000000000000000,+35.5409008,-77.0378077,209,37013930300,Census Tract 9303,9610153.000000000000000,1355360.000000000000000,+35.5552788,-77.0650549,66
370139304004,Block Group 4,617637.000000000000000,0.000000000000000,+35.5526493,-77.0552502,210,37013930400,Census Tract 9304,15107980.000000000000000,0.000000000000000,+35.5657696,-77.0433470,67
